Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2021-07-20,Cable Curl,Biceps,17.5,kgs,8,,,,""
2021-07-22,Overhead Press,Shoulders,20.0,kgs,10,,,,""
2021-07-22,Overhead Press,Shoulders,30.0,kgs,10,,,,""
2021-07-22,Overhead Press,Shoulders,35.0,kgs,7,,,,""
2021-07-22,Overhead Press,Shoulders,35.0,kgs,8,,,,""
2021-07-22,Overhead Press,Shoulders,35.0,kgs,5,,,,""
2021-07-22,Overhead Press,Shoulders,35.0,kgs,4,,,,""
2021-07-22,Seated Dumbbell Press,Shoulders,16.0,kgs,10,,,,""
2021-07-22,Seated Dumbbell Press,Shoulders,16.0,kgs,10,,,,""
2021-07-22,Seated Dumbbell Press,Shoulders,18.0,kgs,10,,,,""
2021-07-22,Rear Delt Machine Fly,Shoulders,32.5,kgs,10,,,,""
2021-07-22,Rear Delt Machine Fly,Shoulders,37.5,kgs,10,,,,""
2021-07-22,Rear Delt Machine Fly,Shoulders,42.5,kgs,10,,,,""
2021-07-22,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2021-07-22,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2021-07-22,Seated Dumbbell Press,Shoulders,18.0,kgs,9,,,,""
2021-07-22,Lateral Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2021-07-22,Front Dumbbell Raise,Shoulders,6.0,kgs,8,,,,""
2021-07-22,Front Dumbbell Raise,Shoulders,6.0,kgs,10,,,,""
2021-07-22,Front Dumbbell Raise,Shoulders,6.0,kgs,8,,,,""
2021-07-22,Cable Face Pull,Shoulders,21.0,kgs,10,,,,""
2021-07-22,Cable Face Pull,Shoulders,24.5,kgs,10,,,,""
2021-07-22,Cable Face Pull,Shoulders,24.5,kgs,10,,,,""
2021-07-22,Cable Face Pull,Shoulders,24.5,kgs,10,,,,""
2021-07-23,Barbell Squat,Legs,20.0,kgs,10,,,,""
2021-07-23,Barbell Squat,Legs,60.0,kgs,10,,,,""
2021-07-23,Barbell Squat,Legs,70.0,kgs,8,,,,""
2021-07-23,Barbell Squat,Legs,75.0,kgs,6,,,,""
2021-07-23,Barbell Squat,Legs,75.0,kgs,5,,,,""
2021-07-23,Barbell Squat,Legs,75.0,kgs,5,,,,""
2021-07-23,Kneeling Leg Curl Machine,Legs,15.0,kgs,10,,,,""
2021-07-23,Kneeling Leg Curl Machine,Legs,20.0,kgs,10,,,,""
2021-07-23,Kneeling Leg Curl Machine,Legs,25.0,kgs,10,,,,""
2021-07-23,Kneeling Leg Curl Machine,Legs,25.0,kgs,10,,,,""
2021-07-23,Leg Extension Machine,Legs,42.5,kgs,10,,,,""
2021-07-23,Leg Extension Machine,Legs,42.5,kgs,10,,,,""
2021-07-23,Leg Extension Machine,Legs,47.5,kgs,10,,,,""
2021-07-23,Leg Extension Machine,Legs,47.5,kgs,10,,,,""
2021-07-23,Calf Extension Machine,Legs,35.0,kgs,10,,,,""
2021-07-23,Calf Extension Machine,Legs,50.0,kgs,10,,,,""
2021-07-23,Calf Extension Machine,Legs,50.0,kgs,10,,,,""
2021-07-23,Calf Extension Machine,Legs,50.0,kgs,10,,,,""
2021-07-23,In Abductor,Legs,37.5,kgs,10,,,,""
2021-07-23,In Abductor,Legs,37.5,kgs,10,,,,""
2021-07-23,In Abductor,Legs,37.5,kgs,10,,,,""
2021-07-23,In Abductor,Legs,37.5,kgs,8,,,,""
2021-07-23,Out Abductor,Legs,37.5,kgs,10,,,,""
2021-07-23,Out Abductor,Legs,44.5,kgs,10,,,,""
2021-07-23,Out Abductor,Legs,51.5,kgs,10,,,,""
2021-07-23,Out Abductor,Legs,51.5,kgs,10,,,,""
2021-07-26,Flat Barbell Bench Press,Chest,20.0,kgs,10,,,,""
2021-07-26,Flat Barbell Bench Press,Chest,50.0,kgs,10,,,,""
2021-07-26,Flat Barbell Bench Press,Chest,55.0,kgs,6,,,,""
2021-07-26,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,,""
2021-07-26,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,,""
2021-07-26,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,,""
2021-07-26,Flat Barbell Bench Press,Chest,50.0,kgs,8,,,,""
2021-07-26,Incline Dumbbell Bench Press,Chest,18.0,kgs,10,,,,""
2021-07-26,Incline Dumbbell Bench Press,Chest,18.0,kgs,10,,,,""
2021-07-26,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,,""
2021-07-26,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,,""
2021-07-26,Cable Fly,Chest,8.75,kgs,10,,,,""
2021-07-26,Cable Fly,Chest,11.25,kgs,10,,,,""
2021-07-26,Cable Fly,Chest,11.25,kgs,10,,,,""
2021-07-26,Rope Push Down,Triceps,18.75,kgs,12,,,,""
2021-07-26,Rope Push Down,Triceps,21.25,kgs,10,,,,""
2021-07-26,Rope Push Down,Triceps,21.25,kgs,10,,,,""
2021-07-26,Rope Push Down,Triceps,23.75,kgs,10,,,,""
2021-07-26,Cable Overhead Triceps Extension,Triceps,18.75,kgs,10,,,,""
2021-07-26,Cable Overhead Triceps Extension,Triceps,18.75,kgs,10,,,,""
2021-07-26,Cable Overhead Triceps Extension,Triceps,18.75,kgs,12,,,,""
2021-07-26,Cable Overhead Triceps Extension,Triceps,18.75,kgs,10,,,,""
2021-07-27,Deadlift,Back,60.0,kgs,10,,,,""
2021-07-27,Deadlift,Back,80.0,kgs,8,,,,""
2021-07-27,Deadlift,Back,90.0,kgs,8,,,,""
2021-07-27,Deadlift,Back,100.0,kgs,6,,,,""
2021-07-27,Deadlift,Back,100.0,kgs,5,,,,""
2021-07-27,Deadlift,Back,100.0,kgs,5,,,,""
2021-07-27,Barbell Row,Back,50.0,kgs,10,,,,""
2021-07-27,Barbell Row,Back,50.0,kgs,10,,,,""
2021-07-27,Barbell Row,Back,50.0,kgs,6,,,,""
2021-07-27,Lat Pulldown,Back,47.0,kgs,10,,,,""
2021-07-27,Lat Pulldown,Back,57.0,kgs,10,,,,""
2021-07-27,Lat Pulldown,Back,57.0,kgs,10,,,,""
2021-07-27,Lat Pulldown,Back,57.0,kgs,10,,,,""
2021-07-27,Back Extension,Back,15.0,kgs,10,,,,""
2021-07-27,Back Extension,Back,15.0,kgs,12,,,,""
2021-07-27,Back Extension,Back,15.0,kgs,10,,,,""
2021-07-27,Dumbbell Curl,Biceps,10.0,kgs,12,,,,""
2021-07-27,Dumbbell Curl,Biceps,10.0,kgs,10,,,,""
2021-07-27,Dumbbell Curl,Biceps,10.0,kgs,10,,,,""
2021-07-27,Dumbbell Curl,Biceps,10.0,kgs,7,,,,""
2021-07-27,Seated Cable Row,Back,40.0,kgs,10,,,,""
2021-07-27,Seated Cable Row,Back,47.0,kgs,10,,,,""
2021-07-27,Seated Cable Row,Back,47.0,kgs,8,,,,""
2021-07-27,Cable Curl,Biceps,15.0,kgs,10,,,,""
2021-07-27,Cable Curl,Biceps,17.5,kgs,10,,,,""
2021-07-27,Cable Curl,Biceps,17.5,kgs,10,,,,""
2021-07-27,Cable Curl,Biceps,17.5,kgs,8,,,,""
2021-07-29,Barbell Squat,Legs,20.0,kgs,10,,,,""
2021-07-29,Barbell Squat,Legs,65.0,kgs,12,,,,""
2021-07-29,Barbell Squat,Legs,75.0,kgs,8,,,,""
2021-07-29,Barbell Squat,Legs,80.0,kgs,6,,,,""
2021-07-29,Barbell Squat,Legs,80.0,kgs,6,,,,""
2021-07-29,Barbell Squat,Legs,80.0,kgs,5,,,,""
2021-07-29,Kneeling Leg Curl Machine,Legs,25.0,kgs,10,,,,""
2021-07-29,Kneeling Leg Curl Machine,Legs,25.0,kgs,10,,,,""
2021-07-29,Kneeling Leg Curl Machine,Legs,27.5,kgs,10,,,,""
2021-07-29,Kneeling Leg Curl Machine,Legs,27.5,kgs,10,,,,""
2021-07-29,Leg Extension Machine,Legs,47.5,kgs,10,,,,""
2021-07-29,Leg Extension Machine,Legs,47.5,kgs,10,,,,""
2021-07-29,Leg Extension Machine,Legs,50.0,kgs,10,,,,""
2021-07-29,Leg Extension Machine,Legs,50.0,kgs,10,,,,""
2021-07-29,Calf Extension Machine,Legs,57.5,kgs,15,,,,""
2021-07-29,Calf Extension Machine,Legs,72.5,kgs,12,,,,""
2021-07-29,Calf Extension Machine,Legs,87.5,kgs,12,,,,""
2021-07-29,Calf Extension Machine,Legs,100.0,kgs,10,,,,""
2021-07-29,Out Abductor,Legs,44.5,kgs,15,,,,""
2021-07-29,Out Abductor,Legs,51.5,kgs,10,,,,""
2021-07-29,Out Abductor,Legs,49.0,kgs,15,,,,""
2021-07-29,Out Abductor,Legs,49.0,kgs,15,,,,""
2021-07-29,In Abductor,Legs,37.5,kgs,10,,,,""
2021-07-29,In Abductor,Legs,30.5,kgs,12,,,,""
2021-07-29,In Abductor,Legs,30.5,kgs,10,,,,""
2021-07-29,In Abductor,Legs,30.5,kgs,12,,,,""
2021-07-30,Overhead Press,Shoulders,20.0,kgs,10,,,,""
2021-07-30,Overhead Press,Shoulders,35.0,kgs,9,,,,""
2021-07-30,Overhead Press,Shoulders,37.5,kgs,6,,,,""
2021-07-30,Overhead Press,Shoulders,37.5,kgs,6,,,,""
2021-07-30,Overhead Press,Shoulders,37.5,kgs,4,,,,""
2021-07-30,Overhead Press,Shoulders,35.0,kgs,5,,,,""
2021-07-30,Seated Dumbbell Press,Shoulders,18.0,kgs,10,,,,""
2021-07-30,Seated Dumbbell Press,Shoulders,18.0,kgs,10,,,,""
2021-07-30,Seated Dumbbell Press,Shoulders,18.0,kgs,10,,,,""
2021-07-30,Seated Dumbbell Press,Shoulders,18.0,kgs,10,,,,""
2021-07-30,Lateral Dumbbell Raise,Shoulders,9.0,kgs,10,,,,""
2021-07-30,Lateral Dumbbell Raise,Shoulders,9.0,kgs,10,,,,""
2021-07-30,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2021-07-30,Lateral Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2021-07-30,Front Dumbbell Raise,Shoulders,6.0,kgs,10,,,,""
2021-07-30,Front Dumbbell Raise,Shoulders,6.0,kgs,10,,,,""
2021-07-30,Front Dumbbell Raise,Shoulders,6.0,kgs,10,,,,""
2021-07-30,Cable Face Pull,Shoulders,23.75,kgs,10,,,,""
2021-07-30,Cable Face Pull,Shoulders,26.25,kgs,10,,,,""
2021-07-30,Cable Face Pull,Shoulders,26.25,kgs,10,,,,""
2021-07-30,Cable Face Pull,Shoulders,26.25,kgs,10,,,,""
2021-08-01,Flat Barbell Bench Press,Chest,20.0,kgs,10,,,,""
2021-08-01,Flat Barbell Bench Press,Chest,55.0,kgs,9,,,,""
2021-08-01,Flat Barbell Bench Press,Chest,55.0,kgs,7,,,,""
2021-08-01,Flat Barbell Bench Press,Chest,55.0,kgs,7,,,,""
2021-08-01,Flat Barbell Bench Press,Chest,57.5,kgs,4,,,,""
2021-08-01,Flat Barbell Bench Press,Chest,57.5,kgs,6,,,,""
2021-08-01,Flat Barbell Bench Press,Chest,57.5,kgs,6,,,,""
2021-08-01,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,,""
2021-08-01,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,,""
2021-08-01,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2021-08-01,Incline Dumbbell Bench Press,Chest,22.0,kgs,9,,,,""
2021-08-01,Cable Fly,Chest,8.75,kgs,13,,,,""
2021-08-01,Cable Fly,Chest,11.25,kgs,10,,,,""
2021-08-01,Cable Fly,Chest,11.25,kgs,12,,,,""
2021-08-01,Cable Fly,Chest,11.25,kgs,10,,,,""
2021-08-01,Rope Push Down,Triceps,21.25,kgs,15,,,,""
2021-08-01,Rope Push Down,Triceps,23.75,kgs,10,,,,""
2021-08-01,Rope Push Down,Triceps,23.75,kgs,10,,,,""
2021-08-01,Rope Push Down,Triceps,23.75,kgs,10,,,,""
2021-08-01,Cable Overhead Triceps Extension,Triceps,18.75,kgs,10,,,,""
2021-08-01,Cable Overhead Triceps Extension,Triceps,18.75,kgs,10,,,,""
2021-08-01,Cable Overhead Triceps Extension,Triceps,21.25,kgs,12,,,,""
2021-08-01,Cable Overhead Triceps Extension,Triceps,21.25,kgs,10,,,,""
2021-08-02,Pull Up,Back,0.0,kgs,10,,,,""
2021-08-02,Pull Up,Back,0.0,kgs,8,,,,""
2021-08-02,Pull Up,Back,0.0,kgs,5,,,,""
2021-08-02,Deadlift,Back,60.0,kgs,10,,,,""
2021-08-02,Deadlift,Back,90.0,kgs,8,,,,""
2021-08-02,Deadlift,Back,105.0,kgs,6,,,,""
2021-08-02,Deadlift,Back,105.0,kgs,5,,,,""
2021-08-02,Deadlift,Back,60.0,kgs,12,,,,""
2021-08-02,Deadlift,Back,60.0,kgs,10,,,,""
2021-08-02,Seated Cable Row,Back,40.0,kgs,12,,,,""
2021-08-02,Seated Cable Row,Back,47.0,kgs,10,,,,""
2021-08-02,Seated Cable Row,Back,57.0,kgs,8,,,,""
2021-08-02,Seated Cable Row,Back,57.0,kgs,8,,,,""
2021-08-02,Rear Delt Machine Fly,Shoulders,35.0,kgs,10,,,,""
2021-08-02,Rear Delt Machine Fly,Shoulders,35.0,kgs,10,,,,""
2021-08-02,Rear Delt Machine Fly,Shoulders,35.0,kgs,10,,,,""
2021-08-02,Rear Delt Machine Fly,Shoulders,35.0,kgs,10,,,,""
2021-08-02,Lat Pulldown,Back,47.0,kgs,10,,,,""
2021-08-02,Lat Pulldown,Back,57.0,kgs,10,,,,""
2021-08-02,Lat Pulldown,Back,57.0,kgs,10,,,,""
2021-08-02,Lat Pulldown,Back,57.0,kgs,7,,,,""
2021-08-02,Dumbbell Curl,Biceps,12.0,kgs,10,,,,""
2021-08-02,Dumbbell Curl,Biceps,12.0,kgs,10,,,,""
2021-08-02,Dumbbell Curl,Biceps,12.0,kgs,8,,,,""
2021-08-02,Dumbbell Curl,Biceps,12.0,kgs,7,,,,""
2021-08-02,Cable Curl,Biceps,17.5,kgs,10,,,,""
2021-08-02,Cable Curl,Biceps,17.5,kgs,10,,,,""
2021-08-02,Cable Curl,Biceps,17.5,kgs,10,,,,""
2021-08-02,Cable Curl,Biceps,17.5,kgs,8,,,,""
2021-08-04,Barbell Squat,Legs,20.0,kgs,10,,,,""
2021-08-04,Barbell Squat,Legs,70.0,kgs,10,,,,""
2021-08-04,Barbell Squat,Legs,80.0,kgs,8,,,,""
2021-08-04,Barbell Squat,Legs,85.0,kgs,6,,,,""
2021-08-04,Barbell Squat,Legs,85.0,kgs,6,,,,""
2021-08-04,Barbell Squat,Legs,85.0,kgs,6,,,,""
2021-08-04,Kneeling Leg Curl Machine,Legs,27.5,kgs,10,,,,""
2021-08-04,Kneeling Leg Curl Machine,Legs,30.0,kgs,10,,,,""
2021-08-04,Kneeling Leg Curl Machine,Legs,30.0,kgs,10,,,,""
2021-08-04,Kneeling Leg Curl Machine,Legs,30.0,kgs,10,,,,""
2021-08-04,Leg Extension Machine,Legs,50.0,kgs,10,,,,""
2021-08-04,Leg Extension Machine,Legs,52.5,kgs,10,,,,""
2021-08-04,Leg Extension Machine,Legs,55.0,kgs,10,,,,""
2021-08-04,Leg Extension Machine,Legs,55.0,kgs,10,,,,""
2021-08-04,Calf Extension Machine,Legs,72.5,kgs,12,,,,""
2021-08-04,Calf Extension Machine,Legs,102.5,kgs,10,,,,""
2021-08-04,Calf Extension Machine,Legs,105.0,kgs,10,,,,""
2021-08-04,Calf Extension Machine,Legs,105.0,kgs,10,,,,""
2021-08-04,In Abductor,Legs,30.5,kgs,12,,,,""
2021-08-04,In Abductor,Legs,35.0,kgs,10,,,,""
2021-08-04,In Abductor,Legs,35.0,kgs,10,,,,""
2021-08-04,In Abductor,Legs,38.5,kgs,10,,,,""
2021-08-04,Out Abductor,Legs,42.0,kgs,12,,,,""
2021-08-04,Out Abductor,Legs,49.0,kgs,15,,,,""
2021-08-04,Out Abductor,Legs,52.5,kgs,15,,,,""
2021-08-04,Out Abductor,Legs,56.0,kgs,12,,,,""
2021-08-05,Overhead Press,Shoulders,20.0,kgs,10,,,,""
2021-08-05,Overhead Press,Shoulders,37.5,kgs,10,,,,""
2021-08-05,Overhead Press,Shoulders,37.5,kgs,7,,,,""
2021-08-05,Overhead Press,Shoulders,37.5,kgs,5,,,,""
2021-08-05,Overhead Press,Shoulders,30.0,kgs,10,,,,""
2021-08-05,Seated Dumbbell Press,Shoulders,18.0,kgs,10,,,,""
2021-08-05,Seated Dumbbell Press,Shoulders,18.0,kgs,10,,,,""
2021-08-05,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2021-08-05,Seated Dumbbell Press,Shoulders,20.0,kgs,12,,,,""
2021-08-05,Lateral Dumbbell Raise,Shoulders,9.0,kgs,10,,,,""
2021-08-05,Lateral Dumbbell Raise,Shoulders,9.0,kgs,10,,,,""
2021-08-05,Lateral Dumbbell Raise,Shoulders,9.0,kgs,10,,,,""
2021-08-05,Lateral Dumbbell Raise,Shoulders,9.0,kgs,10,,,,""
2021-08-05,Front Dumbbell Raise,Shoulders,7.0,kgs,10,,,,""
2021-08-05,Front Dumbbell Raise,Shoulders,7.0,kgs,8,,,,""
2021-08-05,Front Dumbbell Raise,Shoulders,7.0,kgs,7,,,,""
2021-08-05,Cable Face Pull,Shoulders,24.5,kgs,10,,,,""
2021-08-05,Cable Face Pull,Shoulders,28.0,kgs,10,,,,""
2021-08-05,Cable Face Pull,Shoulders,28.0,kgs,10,,,,""
2021-08-05,Cable Face Pull,Shoulders,28.0,kgs,10,,,,""
2021-08-06,Flat Barbell Bench Press,Chest,20.0,kgs,10,,,,""
2021-08-06,Flat Barbell Bench Press,Chest,55.0,kgs,10,,,,""
2021-08-06,Flat Barbell Bench Press,Chest,60.0,kgs,6,,,,""
2021-08-06,Flat Barbell Bench Press,Chest,60.0,kgs,5,,,,""
2021-08-06,Flat Barbell Bench Press,Chest,60.0,kgs,5,,,,""
2021-08-06,Flat Barbell Bench Press,Chest,60.0,kgs,5,,,,""
2021-08-06,Flat Barbell Bench Press,Chest,60.0,kgs,4,,,,""
2021-08-06,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2021-08-06,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2021-08-06,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2021-08-06,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2021-08-06,Cable Fly,Chest,11.25,kgs,10,,,,""
2021-08-06,Cable Fly,Chest,11.25,kgs,10,,,,""
2021-08-06,Cable Fly,Chest,11.25,kgs,10,,,,""
2021-08-06,Cable Fly,Chest,11.25,kgs,10,,,,""
2021-08-06,Rope Push Down,Triceps,21.25,kgs,10,,,,""
2021-08-06,Rope Push Down,Triceps,23.75,kgs,12,,,,""
2021-08-06,Rope Push Down,Triceps,23.75,kgs,10,,,,""
2021-08-06,Rope Push Down,Triceps,23.75,kgs,10,,,,""
2021-08-06,Cable Overhead Triceps Extension,Triceps,18.75,kgs,12,,,,""
2021-08-06,Cable Overhead Triceps Extension,Triceps,21.25,kgs,10,,,,""
2021-08-06,Cable Overhead Triceps Extension,Triceps,21.25,kgs,12,,,,""
2021-08-06,Cable Overhead Triceps Extension,Triceps,21.25,kgs,12,,,,""
2021-08-08,Pull Up,Back,0.0,kgs,10,,,,""
2021-08-08,Pull Up,Back,0.0,kgs,10,,,,""
2021-08-08,Pull Up,Back,0.0,kgs,6,,,,""
2021-08-08,Deadlift,Back,80.0,kgs,8,,,,""
2021-08-08,Deadlift,Back,100.0,kgs,8,,,,""
2021-08-08,Deadlift,Back,100.0,kgs,6,,,,""
2021-08-08,Deadlift,Back,110.0,kgs,5,,,,""
2021-08-08,Deadlift,Back,110.0,kgs,4,,,,""
2021-08-08,Deadlift,Back,80.0,kgs,10,,,,""
2021-08-08,Seated Cable Row,Back,47.0,kgs,10,,,,""
2021-08-08,Seated Cable Row,Back,57.0,kgs,10,,,,""
2021-08-08,Seated Cable Row,Back,57.0,kgs,9,,,,""
2021-08-08,Seated Cable Row,Back,57.0,kgs,8,,,,""
2021-08-08,Lat Pulldown,Back,47.0,kgs,12,,,,""
2021-08-08,Lat Pulldown,Back,57.0,kgs,10,,,,""
2021-08-08,Lat Pulldown,Back,62.0,kgs,10,,,,""
2021-08-08,Lat Pulldown,Back,62.0,kgs,10,,,,""
2021-08-08,Back Extension,Back,20.0,kgs,10,,,,""
2021-08-08,Back Extension,Back,20.0,kgs,10,,,,""
2021-08-08,Back Extension,Back,20.0,kgs,10,,,,""
2021-08-08,Dumbbell Curl,Biceps,10.0,kgs,10,,,,""
2021-08-08,Dumbbell Curl,Biceps,10.0,kgs,13,,,,""
2021-08-08,Dumbbell Curl,Biceps,10.0,kgs,10,,,,""
2021-08-08,Dumbbell Curl,Biceps,10.0,kgs,10,,,,""
2021-08-08,Cable Curl,Biceps,18.75,kgs,10,,,,""
2021-08-08,Cable Curl,Biceps,18.75,kgs,10,,,,""
2021-08-08,Cable Curl,Biceps,18.75,kgs,10,,,,""
2021-08-08,Cable Curl,Biceps,18.75,kgs,10,,,,""
2021-08-09,Overhead Press,Shoulders,20.0,kgs,12,,,,""
2021-08-09,Overhead Press,Shoulders,40.0,kgs,6,,,,""
2021-08-09,Overhead Press,Shoulders,40.0,kgs,7,,,,""
2021-08-09,Overhead Press,Shoulders,40.0,kgs,5,,,,""
2021-08-09,Overhead Press,Shoulders,40.0,kgs,5,,,,""
2021-08-09,Overhead Press,Shoulders,30.0,kgs,10,,,,""
2021-08-09,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2021-08-09,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2021-08-09,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2021-08-09,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2021-08-09,Lateral Dumbbell Raise,Shoulders,9.0,kgs,10,,,,""
2021-08-09,Lateral Dumbbell Raise,Shoulders,9.0,kgs,10,,,,""
2021-08-09,Lateral Dumbbell Raise,Shoulders,9.0,kgs,10,,,,""
2021-08-09,Lateral Dumbbell Raise,Shoulders,9.0,kgs,10,,,,""
2021-08-09,Front Dumbbell Raise,Shoulders,7.0,kgs,10,,,,""
2021-08-09,Front Dumbbell Raise,Shoulders,7.0,kgs,8,,,,""
2021-08-09,Front Dumbbell Raise,Shoulders,7.0,kgs,10,,,,""
2021-08-09,Cable Face Pull,Shoulders,28.75,kgs,10,,,,""
2021-08-09,Cable Face Pull,Shoulders,28.75,kgs,10,,,,""
2021-08-09,Cable Face Pull,Shoulders,28.75,kgs,10,,,,""
2021-08-09,Cable Face Pull,Shoulders,28.75,kgs,10,,,,""
2021-08-11,Barbell Squat,Legs,60.0,kgs,10,,,,""
2021-08-11,Barbell Squat,Legs,80.0,kgs,10,,,,""
2021-08-11,Barbell Squat,Legs,90.0,kgs,6,,,,""
2021-08-11,Barbell Squat,Legs,90.0,kgs,6,,,,""
2021-08-11,Barbell Squat,Legs,90.0,kgs,5,,,,""
2021-08-11,Barbell Squat,Legs,70.0,kgs,8,,,,""
2021-08-11,Kneeling Leg Curl Machine,Legs,30.0,kgs,10,,,,""
2021-08-11,Kneeling Leg Curl Machine,Legs,30.0,kgs,10,,,,""
2021-08-11,Kneeling Leg Curl Machine,Legs,30.0,kgs,10,,,,""
2021-08-11,Kneeling Leg Curl Machine,Legs,32.5,kgs,10,,,,""
2021-08-11,Leg Extension Machine,Legs,52.5,kgs,10,,,,""
2021-08-11,Leg Extension Machine,Legs,55.0,kgs,10,,,,""
2021-08-11,Leg Extension Machine,Legs,57.5,kgs,10,,,,""
2021-08-11,Leg Extension Machine,Legs,57.5,kgs,10,,,,""
2021-08-11,Calf Extension Machine,Legs,87.5,kgs,15,,,,""
2021-08-11,Calf Extension Machine,Legs,107.5,kgs,10,,,,""
2021-08-11,Calf Extension Machine,Legs,107.5,kgs,12,,,,""
2021-08-11,Calf Extension Machine,Legs,107.5,kgs,10,,,,""
2021-08-11,Out Abductor,Legs,49.0,kgs,15,,,,""
2021-08-11,Out Abductor,Legs,56.0,kgs,12,,,,""
2021-08-11,Out Abductor,Legs,63.0,kgs,15,,,,""
2021-08-11,Out Abductor,Legs,63.0,kgs,12,,,,""
2021-08-11,In Abductor,Legs,35.0,kgs,15,,,,""
2021-08-11,In Abductor,Legs,35.0,kgs,12,,,,""
2021-08-11,In Abductor,Legs,35.0,kgs,12,,,,""
2021-08-11,In Abductor,Legs,42.0,kgs,10,,,,""
2021-08-12,Flat Barbell Bench Press,Chest,20.0,kgs,10,,,,""
2021-08-12,Flat Barbell Bench Press,Chest,50.0,kgs,10,,,,""
2021-08-12,Flat Barbell Bench Press,Chest,60.0,kgs,7,,,,""
2021-08-12,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,,""
2021-08-12,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,,""
2021-08-12,Flat Barbell Bench Press,Chest,60.0,kgs,6,,,,""
2021-08-12,Flat Barbell Bench Press,Chest,60.0,kgs,5,,,,""
2021-08-12,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2021-08-12,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2021-08-12,Incline Dumbbell Bench Press,Chest,24.0,kgs,8,,,,""
2021-08-12,Incline Dumbbell Bench Press,Chest,24.0,kgs,8,,,,""
2021-08-12,Cable Fly,Chest,11.25,kgs,12,,,,""
2021-08-12,Cable Fly,Chest,13.75,kgs,10,,,,""
2021-08-12,Cable Fly,Chest,13.75,kgs,10,,,,""
2021-08-12,Cable Fly,Chest,13.75,kgs,10,,,,""
2021-08-12,Rope Push Down,Triceps,21.25,kgs,10,,,,""
2021-08-12,Rope Push Down,Triceps,23.75,kgs,12,,,,""
2021-08-12,Rope Push Down,Triceps,23.75,kgs,10,,,,""
2021-08-12,Rope Push Down,Triceps,23.75,kgs,10,,,,""
2021-08-12,Cable Overhead Triceps Extension,Triceps,18.75,kgs,12,,,,""
2021-08-12,Cable Overhead Triceps Extension,Triceps,21.25,kgs,13,,,,""
2021-08-12,Cable Overhead Triceps Extension,Triceps,21.25,kgs,10,,,,""
2021-08-12,Cable Overhead Triceps Extension,Triceps,21.25,kgs,12,,,,""
2021-08-16,Deadlift,Back,80.0,kgs,10,,,,""
2021-08-16,Deadlift,Back,100.0,kgs,10,,,,""
2021-08-16,Deadlift,Back,110.0,kgs,6,,,,""
2021-08-16,Deadlift,Back,110.0,kgs,5,,,,""
2021-08-16,Deadlift,Back,110.0,kgs,6,,,,""
2021-08-16,Deadlift,Back,110.0,kgs,5,,,,""
2021-08-16,Lat Pulldown,Back,57.0,kgs,12,,,,""
2021-08-16,Lat Pulldown,Back,62.0,kgs,10,,,,""
2021-08-16,Lat Pulldown,Back,62.0,kgs,10,,,,""
2021-08-16,Lat Pulldown,Back,62.0,kgs,10,,,,""
2021-08-16,Seated Cable Row,Back,47.0,kgs,10,,,,""
2021-08-16,Seated Cable Row,Back,47.0,kgs,10,,,,""
2021-08-16,Seated Cable Row,Back,57.0,kgs,10,,,,""
2021-08-16,Seated Cable Row,Back,57.0,kgs,10,,,,""
2021-08-16,Back Extension,Back,15.0,kgs,12,,,,""
2021-08-16,Back Extension,Back,15.0,kgs,15,,,,""
2021-08-16,Back Extension,Back,15.0,kgs,10,,,,""
2021-08-16,Dumbbell Curl,Biceps,10.0,kgs,12,,,,""
2021-08-16,Dumbbell Curl,Biceps,12.0,kgs,10,,,,""
2021-08-16,Dumbbell Curl,Biceps,12.0,kgs,10,,,,""
